heldout_real_case,repeat_idx,feature,gini_importance
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,0,point_to_plane_residual,0.04757121413212188
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,0,normal_dot_abs,0.24504255184071777
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,0,fpfh_distance,0.17164923998222642
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,0,log_normalized_density_ratio,0.11431784661982168
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,0,is_mutual_nn,0.0
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,1,distance_T0,0.36112921822233107
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,1,point_to_plane_residual,0.016834708893899968
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,1,normal_dot_abs,0.2544476102545264
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,1,fpfh_distance,0.27180053197593
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,1,log_normalized_density_ratio,0.09578793065331247
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,1,is_mutual_nn,0.0
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,2,distance_T0,0.3160298750108172
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,2,point_to_plane_residual,0.0159015197867977
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,2,normal_dot_abs,0.20145814073636337
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,2,fpfh_distance,0.29239216812204794
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,2,log_normalized_density_ratio,0.17421829634397382
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,2,is_mutual_nn,0.0
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,3,distance_T0,0.2471601746447036
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,3,point_to_plane_residual,0.08842652185005888
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,3,normal_dot_abs,0.27773698576321243
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,3,fpfh_distance,0.24353797543587893
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,3,log_normalized_density_ratio,0.14313834230614625
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,3,is_mutual_nn,0.0
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,4,distance_T0,0.3022812722517668
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,4,point_to_plane_residual,0.014495449466700895
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,4,normal_dot_abs,0.19605868372657614
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,4,fpfh_distance,0.24930449105262364
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,4,log_normalized_density_ratio,0.23786010350233244
20260703_135250_rm00_0260_02_cluster029_full_refined_from_voxel005,4,is_mutual_nn,0.0
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,0,distance_T0,0.2094993483042501
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,0,point_to_plane_residual,0.07596537380296424
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,0,normal_dot_abs,0.2240662980426382
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,0,fpfh_distance,0.2547503797023132
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,0,log_normalized_density_ratio,0.23571860014783422
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,0,is_mutual_nn,0.0
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,1,distance_T0,0.25435924530017723
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,1,point_to_plane_residual,0.10773872410715117
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,1,normal_dot_abs,0.25997187765462026
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,1,fpfh_distance,0.21906525867812726
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,1,log_normalized_density_ratio,0.1588648942599239
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,1,is_mutual_nn,0.0
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,2,distance_T0,0.3058543433031869
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,2,point_to_plane_residual,0.0987469540351882
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,2,normal_dot_abs,0.23902579866874715
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,2,fpfh_distance,0.22135509956663624
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,2,log_normalized_density_ratio,0.13501780442624148
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,2,is_mutual_nn,0.0
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,3,distance_T0,0.2943912143229653
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,3,point_to_plane_residual,0.03327366568909656
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,3,normal_dot_abs,0.22597027924449758
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,3,fpfh_distance,0.23821296395426772
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,3,log_normalized_density_ratio,0.20815187678917293
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,3,is_mutual_nn,0.0
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,4,distance_T0,0.24650989301404513
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,4,point_to_plane_residual,0.0941402183075116
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,4,normal_dot_abs,0.23601273727544894
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,4,fpfh_distance,0.21308685294345386
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,4,log_normalized_density_ratio,0.21025029845954044
20260706_122711_metal_tab2_cluster009_part1_refined_from_identity,4,is_mutual_nn,0.0
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,0,distance_T0,0.2370628678526037
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,0,point_to_plane_residual,0.12442842463645183
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,0,normal_dot_abs,0.28634187667427297
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,0,fpfh_distance,0.21673766498385527
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,0,log_normalized_density_ratio,0.13542916585281645
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,0,is_mutual_nn,0.0
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,1,distance_T0,0.33009355852857725
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,1,point_to_plane_residual,0.0667993884578487
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,1,normal_dot_abs,0.29625729638523707
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,1,fpfh_distance,0.16640705080295545
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,1,log_normalized_density_ratio,0.14044270582538151
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,1,is_mutual_nn,0.0
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,2,distance_T0,0.23886201376587055
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,2,point_to_plane_residual,0.12172993035745455
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,2,normal_dot_abs,0.24255334044068894
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,2,fpfh_distance,0.2246207080084103
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,2,log_normalized_density_ratio,0.17223400742757575
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,2,is_mutual_nn,0.0
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,3,distance_T0,0.24532553653767358
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,3,point_to_plane_residual,0.13986162569787533
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,3,normal_dot_abs,0.31959969215096573
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,3,fpfh_distance,0.2031063091809956
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,3,log_normalized_density_ratio,0.09210683643248979
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,3,is_mutual_nn,0.0
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,4,distance_T0,0.22442646251784829
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,4,point_to_plane_residual,0.125477971891433
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,4,normal_dot_abs,0.2770320040833665
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,4,fpfh_distance,0.220941269622222
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,4,log_normalized_density_ratio,0.1521222918851303
20260706_130424_table_cluster004_table1_refined_from_identity_scale1,4,is_mutual_nn,0.0
20260706_145031_table2_cluster004_table2_refined_from_identity,0,distance_T0,0.20397647334122126
20260706_145031_table2_cluster004_table2_refined_from_identity,0,point_to_plane_residual,0.11743117800341367
20260706_145031_table2_cluster004_table2_refined_from_identity,0,normal_dot_abs,0.23140147405002875
20260706_145031_table2_cluster004_table2_refined_from_identity,0,fpfh_distance,0.2855110348917257
20260706_145031_table2_cluster004_table2_refined_from_identity,0,log_normalized_density_ratio,0.1616798397136106
20260706_145031_table2_cluster004_table2_refined_from_identity,0,is_mutual_nn,0.0
20260706_145031_table2_cluster004_table2_refined_from_identity,1,distance_T0,0.35416339955763704
20260706_145031_table2_cluster004_table2_refined_from_identity,1,point_to_plane_residual,0.016932562300714403
20260706_145031_table2_cluster004_table2_refined_from_identity,1,normal_dot_abs,0.1915519742835537
20260706_145031_table2_cluster004_table2_refined_from_identity,1,fpfh_distance,0.2848038553158577
20260706_145031_table2_cluster004_table2_refined_from_identity,1,log_normalized_density_ratio,0.15254820854223713
20260706_145031_table2_cluster004_table2_refined_from_identity,1,is_mutual_nn,0.0
20260706_145031_table2_cluster004_table2_refined_from_identity,2,distance_T0,0.29723436312441226
20260706_145031_table2_cluster004_table2_refined_from_identity,2,point_to_plane_residual,0.10146154976495479
20260706_145031_table2_cluster004_table2_refined_from_identity,2,normal_dot_abs,0.26792886816957145
20260706_145031_table2_cluster004_table2_refined_from_identity,2,fpfh_distance,0.2521671334864936
20260706_145031_table2_cluster004_table2_refined_from_identity,2,log_normalized_density_ratio,0.0812080854545679
20260706_145031_table2_cluster004_table2_refined_from_identity,2,is_mutual_nn,0.0
20260706_145031_table2_cluster004_table2_refined_from_identity,3,distance_T0,0.3144535625599486
20260706_145031_table2_cluster004_table2_refined_from_identity,3,point_to_plane_residual,0.010246056427714112
20260706_145031_table2_cluster004_table2_refined_from_identity,3,normal_dot_abs,0.2590697291484098
20260706_145031_table2_cluster004_table2_refined_from_identity,3,fpfh_distance,0.24061559143637581
20260706_145031_table2_cluster004_table2_refined_from_identity,3,log_normalized_density_ratio,0.1756150604275516
20260706_145031_table2_cluster004_table2_refined_from_identity,3,is_mutual_nn,0.0
20260706_145031_table2_cluster004_table2_refined_from_identity,4,distance_T0,0.20785166684479217
20260706_145031_table2_cluster004_table2_refined_from_identity,4,point_to_plane_residual,0.14092426428937083
20260706_145031_table2_cluster004_table2_refined_from_identity,4,normal_dot_abs,0.22763416381653062
20260706_145031_table2_cluster004_table2_refined_from_identity,4,fpfh_distance,0.24697784878350118
20260706_145031_table2_cluster004_table2_refined_from_identity,4,log_normalized_density_ratio,0.17661205626580517
20260706_145031_table2_cluster004_table2_refined_from_identity,4,is_mutual_nn,0.0
20260706_150131_table3_cluster004_table3_refined_from_identity,0,distance_T0,0.2693426426318438
20260706_150131_table3_cluster004_table3_refined_from_identity,0,point_to_plane_residual,0.008308390136501335
20260706_150131_table3_cluster004_table3_refined_from_identity,0,normal_dot_abs,0.280943736837526
20260706_150131_table3_cluster004_table3_refined_from_identity,0,fpfh_distance,0.2568054469903903
20260706_150131_table3_cluster004_table3_refined_from_identity,0,log_normalized_density_ratio,0.1845997834037385
20260706_150131_table3_cluster004_table3_refined_from_identity,0,is_mutual_nn,0.0
20260706_150131_table3_cluster004_table3_refined_from_identity,1,distance_T0,0.24347256320036761
20260706_150131_table3_cluster004_table3_refined_from_identity,1,point_to_plane_residual,0.009075759065391847
20260706_150131_table3_cluster004_table3_refined_from_identity,1,normal_dot_abs,0.2555043542092204
20260706_150131_table3_cluster004_table3_refined_from_identity,1,fpfh_distance,0.2877251742684193
20260706_150131_table3_cluster004_table3_refined_from_identity,1,log_normalized_density_ratio,0.2042221492566008
20260706_150131_table3_cluster004_table3_refined_from_identity,1,is_mutual_nn,0.0
20260706_150131_table3_cluster004_table3_refined_from_identity,2,distance_T0,0.25307074310988503
20260706_150131_table3_cluster004_table3_refined_from_identity,2,point_to_plane_residual,0.007258934114225438
20260706_150131_table3_cluster004_table3_refined_from_identity,2,normal_dot_abs,0.37966081435247023
20260706_150131_table3_cluster004_table3_refined_from_identity,2,fpfh_distance,0.2303094983161896
20260706_150131_table3_cluster004_table3_refined_from_identity,2,log_normalized_density_ratio,0.1297000101072295
20260706_150131_table3_cluster004_table3_refined_from_identity,2,is_mutual_nn,0.0
20260706_150131_table3_cluster004_table3_refined_from_identity,3,distance_T0,0.2331075025298851
20260706_150131_table3_cluster004_table3_refined_from_identity,3,point_to_plane_residual,0.040399272652938654
20260706_150131_table3_cluster004_table3_refined_from_identity,3,normal_dot_abs,0.3463885672849399
20260706_150131_table3_cluster004_table3_refined_from_identity,3,fpfh_distance,0.1934034794183143
20260706_150131_table3_cluster004_table3_refined_from_identity,3,log_normalized_density_ratio,0.18670117811392212
20260706_150131_table3_cluster004_table3_refined_from_identity,3,is_mutual_nn,0.0
20260706_150131_table3_cluster004_table3_refined_from_identity,4,distance_T0,0.2726318986963186
20260706_150131_table3_cluster004_table3_refined_from_identity,4,point_to_plane_residual,0.027024583365328838
20260706_150131_table3_cluster004_table3_refined_from_identity,4,normal_dot_abs,0.3144399816706219
20260706_150131_table3_cluster004_table3_refined_from_identity,4,fpfh_distance,0.22109696285098504
20260706_150131_table3_cluster004_table3_refined_from_identity,4,log_normalized_density_ratio,0.16480657341674554
20260706_150131_table3_cluster004_table3_refined_from_identity,4,is_mutual_nn,0.0
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,0,distance_T0,0.1561586035870174
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,0,point_to_plane_residual,0.15781154856089952
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,0,normal_dot_abs,0.30416757558204616
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,0,fpfh_distance,0.14549815105116862
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,0,log_normalized_density_ratio,0.23636412121886824
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,0,is_mutual_nn,0.0
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,1,distance_T0,0.250333367238891
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,1,point_to_plane_residual,0.11138693869504356
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,1,normal_dot_abs,0.21561669808870285
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,1,fpfh_distance,0.17113448803176876
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,1,log_normalized_density_ratio,0.2515285079455938
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,1,is_mutual_nn,0.0
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,2,distance_T0,0.2081723258831191
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,2,point_to_plane_residual,0.12545080811501383
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,2,normal_dot_abs,0.2847839953527038
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,2,fpfh_distance,0.24648698431240648
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,2,log_normalized_density_ratio,0.13510588633675685
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,2,is_mutual_nn,0.0
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,3,distance_T0,0.334651251039055
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,3,point_to_plane_residual,0.0
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,3,normal_dot_abs,0.2162577813811165
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,3,fpfh_distance,0.21556730740197177
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,3,log_normalized_density_ratio,0.23352366017785658
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,3,is_mutual_nn,0.0
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,4,distance_T0,0.21926712012636285
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,4,point_to_plane_residual,0.10877568336311899
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,4,normal_dot_abs,0.25894191436132435
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,4,fpfh_distance,0.23403765809654922
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,4,log_normalized_density_ratio,0.17897762405264456
20260706_153654_table_fanuc_cluster000_table1_refined_from_identity,4,is_mutual_nn,0.0
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,0,distance_T0,0.15133091054441514
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,0,point_to_plane_residual,0.10240036922777286
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,0,normal_dot_abs,0.2853874344135943
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,0,fpfh_distance,0.3135693057534908
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,0,log_normalized_density_ratio,0.14731198006072677
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,0,is_mutual_nn,0.0
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,1,distance_T0,0.21627091246732194
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,1,point_to_plane_residual,0.09077047888245104
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,1,normal_dot_abs,0.2654925642766363
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,1,fpfh_distance,0.2752391844521438
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,1,log_normalized_density_ratio,0.15222685992144702
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,1,is_mutual_nn,0.0
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,2,distance_T0,0.1972219584531874
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,2,point_to_plane_residual,0.09318966356082166
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,2,normal_dot_abs,0.24012851136229493
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,2,fpfh_distance,0.2837694722134479
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,2,log_normalized_density_ratio,0.18569039441024815
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,2,is_mutual_nn,0.0
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,3,distance_T0,0.21896933794392234
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,3,point_to_plane_residual,0.1060799580661511
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,3,normal_dot_abs,0.243923721559241
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,3,fpfh_distance,0.1685487549230144
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,3,log_normalized_density_ratio,0.26247822750767114
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,3,is_mutual_nn,0.0
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,4,distance_T0,0.274523566761917
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,4,point_to_plane_residual,0.031011914644568685
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,4,normal_dot_abs,0.2624724729127976
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,4,fpfh_distance,0.23732282395347845
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,4,log_normalized_density_ratio,0.19466922172723808
20260706_163516_mir_charger_cluster025_ransac_icp_voxel005,4,is_mutual_nn,0.0
20260706_163705_mir_charger_cluster025_refined_from_identity,0,distance_T0,0.1769710404627893
20260706_163705_mir_charger_cluster025_refined_from_identity,0,point_to_plane_residual,0.13181184655496864
20260706_163705_mir_charger_cluster025_refined_from_identity,0,normal_dot_abs,0.25103562259628437
20260706_163705_mir_charger_cluster025_refined_from_identity,0,fpfh_distance,0.18862120591429335
20260706_163705_mir_charger_cluster025_refined_from_identity,0,log_normalized_density_ratio,0.2515602844716644
20260706_163705_mir_charger_cluster025_refined_from_identity,0,is_mutual_nn,0.0
20260706_163705_mir_charger_cluster025_refined_from_identity,1,distance_T0,0.21663610378761858
20260706_163705_mir_charger_cluster025_refined_from_identity,1,point_to_plane_residual,0.1521996413954144
20260706_163705_mir_charger_cluster025_refined_from_identity,1,normal_dot_abs,0.24675694063706113
20260706_163705_mir_charger_cluster025_refined_from_identity,1,fpfh_distance,0.1760414907364361
20260706_163705_mir_charger_cluster025_refined_from_identity,1,log_normalized_density_ratio,0.20836582344346988
20260706_163705_mir_charger_cluster025_refined_from_identity,1,is_mutual_nn,0.0
20260706_163705_mir_charger_cluster025_refined_from_identity,2,distance_T0,0.2873627572782015
20260706_163705_mir_charger_cluster025_refined_from_identity,2,point_to_plane_residual,0.01854171331923257
20260706_163705_mir_charger_cluster025_refined_from_identity,2,normal_dot_abs,0.20698880816954549
20260706_163705_mir_charger_cluster025_refined_from_identity,2,fpfh_distance,0.24597755058447066
20260706_163705_mir_charger_cluster025_refined_from_identity,2,log_normalized_density_ratio,0.2411291706485498
20260706_163705_mir_charger_cluster025_refined_from_identity,2,is_mutual_nn,0.0
20260706_163705_mir_charger_cluster025_refined_from_identity,3,distance_T0,0.2983631337185941
20260706_163705_mir_charger_cluster025_refined_from_identity,3,point_to_plane_residual,0.05829462779665509
20260706_163705_mir_charger_cluster025_refined_from_identity,3,normal_dot_abs,0.2359699292043439
20260706_163705_mir_charger_cluster025_refined_from_identity,3,fpfh_distance,0.24517355644804217
20260706_163705_mir_charger_cluster025_refined_from_identity,3,log_normalized_density_ratio,0.1621987528323648
20260706_163705_mir_charger_cluster025_refined_from_identity,3,is_mutual_nn,0.0
20260706_163705_mir_charger_cluster025_refined_from_identity,4,distance_T0,0.2584085300374484
20260706_163705_mir_charger_cluster025_refined_from_identity,4,point_to_plane_residual,0.0076784759946967665
20260706_163705_mir_charger_cluster025_refined_from_identity,4,normal_dot_abs,0.28269562794548464
20260706_163705_mir_charger_cluster025_refined_from_identity,4,fpfh_distance,0.17017361265526182
20260706_163705_mir_charger_cluster025_refined_from_identity,4,log_normalized_density_ratio,0.2810437533671084
20260706_163705_mir_charger_cluster025_refined_from_identity,4,is_mutual_nn,0.0
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,0,distance_T0,0.29431797262392306
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,0,point_to_plane_residual,0.009395798365081863
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,0,normal_dot_abs,0.27127766068479614
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,0,fpfh_distance,0.1662960082312047
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,0,log_normalized_density_ratio,0.2587125600949942
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,0,is_mutual_nn,0.0
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,1,distance_T0,0.3027850423479734
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,1,point_to_plane_residual,0.037288296936192636
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,1,normal_dot_abs,0.25151304688561904
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,1,fpfh_distance,0.20274762667687596
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,1,log_normalized_density_ratio,0.20566598715333903
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,1,is_mutual_nn,0.0
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,2,distance_T0,0.2653147567626836
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,2,point_to_plane_residual,0.020884932126295455
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,2,normal_dot_abs,0.30867724050298434
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,2,fpfh_distance,0.23983588872355951
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,2,log_normalized_density_ratio,0.1652871818844771
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,2,is_mutual_nn,0.0
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,3,distance_T0,0.27323474261802216
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,3,point_to_plane_residual,0.022777861298988802
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,3,normal_dot_abs,0.2642918716488176
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,3,fpfh_distance,0.22213097237080423
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,3,log_normalized_density_ratio,0.21756455206336708
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,3,is_mutual_nn,0.0
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,4,distance_T0,0.2856717288118339
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,4,point_to_plane_residual,0.034961719571146785
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,4,normal_dot_abs,0.2566819462671301
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,4,fpfh_distance,0.2389134588042487
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,4,log_normalized_density_ratio,0.18377114654564045
20260707_154904_ur10_choko_base_cluster016_base_refined_from_center_v2,4,is_mutual_nn,0.0
