model,heldout_real_case,epoch,train_loss,val_loss,best_epoch_so_far,best_val_loss_so_far
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,20,0.5439514212119274,0.49078195222786497,14,0.4905147893088205
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,21,0.5438564435029641,0.4921572932175228,14,0.4905147893088205
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,22,0.5435801790310786,0.4919983446598053,14,0.4905147893088205
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,23,0.5430981364005651,0.49287148245743345,14,0.4905147893088205
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,24,0.5429891393734858,0.49314521678856443,14,0.4905147893088205
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,25,0.5430458310322884,0.49288804829120636,14,0.4905147893088205
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,26,0.5420005535468077,0.4938166396958487,14,0.4905147893088205
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,27,0.542591739923526,0.4934727336679186,14,0.4905147893088205
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,28,0.5411523763950055,0.49421505842890057,14,0.4905147893088205
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,29,0.5417646215512202,0.492490006344659,14,0.4905147893088205
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,1,0.6859295239319673,0.6316884318987529,1,0.6316884318987529
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,2,0.5886336420033429,0.5531231621901195,2,0.5531231621901195
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,3,0.5540830573520145,0.552020913362503,3,0.552020913362503
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,4,0.5501048436035981,0.5524951040744781,3,0.552020913362503
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,5,0.5493570437302461,0.554118671019872,3,0.552020913362503
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,6,0.5488302562687848,0.555083433787028,3,0.552020913362503
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,7,0.5479358434677124,0.5555477241675059,3,0.552020913362503
